max_hold_h,tp_mode,tp_r,stop_atr,be,max_concurrent,n_trades,n_skipped,win_rate,profit_factor,sharpe,cagr,max_drawdown,final_equity,total_return
144,atr,5.0,3.0,1.0,1.0,61,1750,0.22950819672131148,1.2797143692755593,0.6632999572976662,0.1064473049456196,-0.11632843596070375,115825.49453068271,0.15825494530682715
144,atr,5.0,3.0,1.0,2.0,114,1697,0.23684210526315788,1.258182431536126,0.7180670499844377,0.19457864133664393,-0.21046795728710876,129462.86852991478,0.29462868529914776
144,atr,5.0,3.0,1.0,3.0,157,1654,0.25477707006369427,1.2878560102783052,0.8612543582908848,0.33106683969652906,-0.2865470027914082,151490.54116825902,0.5149054116825902
144,atr,5.0,3.0,1.0,4.0,207,1604,0.2560386473429952,1.2596302878714656,0.8771423341062493,0.4226653825707698,-0.35894044710285256,166864.34123781844,0.6686434123781844
144,atr,5.0,3.0,1.0,5.0,259,1552,0.2471042471042471,1.1810192453518111,0.7765827239683558,0.37386280633143043,-0.4369430606056002,158615.75317238166,0.5861575317238166
144,atr,5.0,3.0,1.0,6.0,306,1505,0.24509803921568626,1.1431501725610427,0.7605102563793832,0.37000848772298767,-0.5013845919687007,157969.86803748953,0.5796986803748954
144,atr,5.0,3.0,1.0,8.0,394,1417,0.24111675126903553,1.0840027448912404,0.7100351587780876,0.2856621818041578,-0.5961822879186865,144043.5400552021,0.4404354005520208
144,atr,5.0,3.0,1.0,12.0,557,1254,0.24416517055655296,1.0164504301316606,0.705322372880744,0.0891128452484411,-0.754759874219393,113199.35313014983,0.13199353130149838
144,atr,5.0,3.0,1.0,,234,1577,0.0,0.0,-0.3112993638942048,-1.0,-1.0170011541757253,-1700.1154175725455,-1.0170011541757256
168,h4_level,,0.5,,1.0,172,1639,0.16279069767441862,0.4401191888582632,-2.01765365002856,-0.6418981371789703,-0.7766806605682344,23626.975345286388,-0.7637302465471361
168,h4_level,,0.5,,2.0,280,1531,0.17857142857142858,0.5148368588321097,-1.5696662346183055,-0.7530880732000566,-0.869857737272455,14172.869642635025,-0.8582713035736498
168,h4_level,,0.5,,3.0,374,1437,0.1925133689839572,0.5343083406513611,-1.3479728741783157,-0.8244609784442477,-0.9207094558413956,8940.41995561151,-0.9105958004438849
168,h4_level,,0.5,,4.0,468,1343,0.19658119658119658,0.5259452634274435,-1.23494439360497,-0.8858676411865577,-0.9575695959364359,4873.361065834704,-0.951266389341653
168,h4_level,,0.5,,5.0,560,1251,0.19464285714285715,0.5425292775648571,-1.0235746389966502,-0.9192873400884152,-0.9743467986850438,2942.715959931984,-0.9705728404006801
168,h4_level,,0.5,,6.0,639,1172,0.19718309859154928,0.5269056073497712,-0.9433208878781554,-0.9441765431510328,-0.9849831388165912,1719.5533728336661,-0.9828044662716633
168,h4_level,,0.5,,8.0,810,1001,0.19382716049382717,0.4897390786277009,-0.6699524856822632,-0.975091965937521,-0.9953489324519643,542.9735470073647,-0.9945702645299264
168,h4_level,,0.5,,12.0,1051,760,0.20076117982873454,0.41019980287196245,-0.41706422394188863,-0.9935767167354956,-0.999350309053858,81.00728024811254,-0.9991899271975189
168,h4_level,,0.5,,,231,1580,0.08225108225108226,0.27510904116884854,-1.3099886223146586,-1.0,-1.082009947495777,-10936.703655911477,-1.1093670365591148
168,h4_level,,0.5,0.5,1.0,240,1571,0.11666666666666667,0.3627665901426074,-2.122033215775625,-0.7491866849525963,-0.8668605011562114,14086.033321924335,-0.8591396667807567
168,h4_level,,0.5,0.5,2.0,380,1431,0.12631578947368421,0.4087495751093758,-1.8085413113678375,-0.8409271111881859,-0.931278573707316,7360.3085788332355,-0.9263969142116677
168,h4_level,,0.5,0.5,3.0,509,1302,0.13359528487229863,0.4080394801377264,-1.6231235655794436,-0.8968412053173651,-0.9633635011746247,3965.9343894448148,-0.9603406561055519
168,h4_level,,0.5,0.5,4.0,632,1179,0.13765822784810128,0.40827021197696517,-1.3879950245300563,-0.9308729550609127,-0.9795164357793565,2260.3844070195214,-0.9773961559298048
168,h4_level,,0.5,0.5,5.0,736,1075,0.13994565217391305,0.4178124270506528,-1.2221753012512222,-0.9516762469505787,-0.9878219239126443,1346.9898034831754,-0.9865301019651682
168,h4_level,,0.5,0.5,6.0,847,964,0.13931523022432113,0.37690311414679517,-1.186581480200669,-0.971043383943475,-0.9942117071113631,641.660455287329,-0.9935833954471267
168,h4_level,,0.5,0.5,8.0,1015,796,0.14187192118226602,0.3675773592529724,-0.9552925952050714,-0.9857357264884831,-0.9979301158340438,233.12782327411685,-0.9976687217672588
168,h4_level,,0.5,0.5,12.0,1250,561,0.1536,0.3365788812619605,-0.6686209199629386,-0.9944358188393876,-0.9994725972144227,63.34318274116877,-0.9993665681725883
168,h4_level,,0.5,0.5,,1811,0,0.17725013804527884,0.2657041854763863,-0.09098509705628953,-0.9996905113320015,-0.9999920611432629,0.9923507335498645,-0.9999900764926645
168,h4_level,,0.5,1.0,1.0,213,1598,0.13145539906103287,0.40549015477847583,-2.0002464416867967,-0.7004043380044118,-0.8276509700417911,18234.364708260477,-0.8176563529173952
168,h4_level,,0.5,1.0,2.0,346,1465,0.13872832369942195,0.44531538602560744,-1.6517182490297089,-0.8071885428764176,-0.9091302714023002,9732.470337640541,-0.9026752966235946
168,h4_level,,0.5,1.0,3.0,456,1355,0.14912280701754385,0.45238378165012355,-1.4630565060600822,-0.86715870393693,-0.9471038112931127,5726.060638684891,-0.9427393936131511
168,h4_level,,0.5,1.0,4.0,573,1238,0.1518324607329843,0.43090243297667863,-1.3405194193516172,-0.919057469309939,-0.9742406184322087,2842.576799774967,-0.9715742320022503
168,h4_level,,0.5,1.0,5.0,664,1147,0.15512048192771086,0.4419823290363099,-1.124284858040038,-0.9392566114084312,-0.9830232003272681,1877.76590414717,-0.9812223409585283
168,h4_level,,0.5,1.0,6.0,750,1061,0.15733333333333333,0.42316017154644875,-1.0963061623449486,-0.9603949640220694,-0.9908782515721458,1011.1902355051179,-0.9898880976449488
168,h4_level,,0.5,1.0,8.0,921,890,0.15743756786102062,0.398423201268381,-0.8630916662280879,-0.9819288740698727,-0.9970815167504443,328.70421370492636,-0.9967129578629508
168,h4_level,,0.5,1.0,12.0,1157,654,0.16853932584269662,0.3599416417555997,-0.5479967385609544,-0.9936950837648145,-0.9993676247863102,75.95079096499987,-0.99924049209035
168,h4_level,,0.5,1.0,,1811,0,0.19768083931529543,0.259900846614092,0.06531510802436312,-0.9999324551771913,-0.9999991297227385,0.10878396063393389,-0.9999989121603937
168,h4_level,,1.0,,1.0,135,1676,0.21481481481481482,0.49718852923337675,-1.7819155502353776,-0.44240671380258123,-0.5739291927529365,44361.05200640466,-0.5563894799359534
168,h4_level,,1.0,,2.0,222,1589,0.23873873873873874,0.5781771511631155,-1.374870843778631,-0.5489031764760235,-0.6868204789852821,33339.30377264092,-0.6666069622735908
168,h4_level,,1.0,,3.0,299,1512,0.2508361204013378,0.5918348878875593,-1.2178189650144493,-0.638275625599825,-0.7727407082346409,24798.148045322963,-0.7520185195467703
168,h4_level,,1.0,,4.0,375,1436,0.25333333333333335,0.602316898249313,-1.1139353486903447,-0.7158918380832948,-0.8399795421725771,17716.944751440366,-0.8228305524855963
168,h4_level,,1.0,,5.0,454,1357,0.24669603524229075,0.5845282744550028,-1.111611421578679,-0.7948701408990124,-0.9002921825672529,11047.572179024704,-0.889524278209753
168,h4_level,,1.0,,6.0,528,1283,0.24431818181818182,0.5779889296487994,-1.0089102440403033,-0.8449200710274631,-0.933579258490805,7368.1552969536915,-0.9263184470304631
168,h4_level,,1.0,,8.0,662,1149,0.24169184290030213,0.5565343635519847,-0.8492048118965527,-0.907497551304326,-0.9686392817658078,3534.631126744235,-0.9646536887325576
168,h4_level,,1.0,,12.0,888,923,0.24774774774774774,0.5006884262005602,-0.5284489064085174,-0.9605954877300728,-0.9909192220448743,1074.2725309474558,-0.9892572746905255
168,h4_level,,1.0,,,231,1580,0.08225108225108226,0.20189313785009438,-1.2683712547076071,-1.0,-1.1539987454068739,-19155.197252537306,-1.1915519725253731
168,h4_level,,1.0,0.5,1.0,178,1633,0.15730337078651685,0.4523611104512806,-1.8083896511529363,-0.5043959432307665,-0.6409581899075039,37382.2194317836,-0.6261778056821641
168,h4_level,,1.0,0.5,2.0,298,1513,0.1610738255033557,0.48632088518997135,-1.568984525529106,-0.6416794308315581,-0.7758399979083619,23592.583641511355,-0.7640741635848864
168,h4_level,,1.0,0.5,3.0,406,1405,0.16748768472906403,0.4959495394186768,-1.326782571531421,-0.7163472261891133,-0.8403519308745453,16964.71574182312,-0.8303528425817688
168,h4_level,,1.0,0.5,4.0,508,1303,0.17125984251968504,0.5075213091152158,-1.1690559491586878,-0.7802077637323291,-0.8897758839219472,11888.955334718159,-0.8811104466528185
168,h4_level,,1.0,0.5,5.0,609,1202,0.16912972085385877,0.4812797702906504,-1.188476429299692,-0.8461447937902689,-0.9343397403506877,7098.580196612289,-0.9290141980338771
168,h4_level,,1.0,0.5,6.0,688,1123,0.17296511627906977,0.48247747350469006,-1.07059124910922,-0.8749150821076206,-0.9513902911230585,5269.656241552993,-0.9473034375844701
168,h4_level,,1.0,0.5,8.0,849,962,0.17196702002355713,0.44859560849617663,-0.932634523962802,-0.9244564648186508,-0.9766309805259437,2564.881143768507,-0.974351188562315
168,h4_level,,1.0,0.5,12.0,1091,720,0.17873510540788268,0.39649750328146277,-0.7474420863969967,-0.9661058866409075,-0.9927036466790093,838.9871123479629,-0.9916101288765203
168,h4_level,,1.0,0.5,,1811,0,0.21645499723909442,0.2333207918637536,0.055377400452294355,-0.9969589800116829,-0.9997800568225406,26.051101780013358,-0.9997394889821999
168,h4_level,,1.0,1.0,1.0,151,1660,0.18543046357615894,0.47122045937403373,-1.7756753182068241,-0.46645901241194565,-0.6003599079112891,41609.17530008469,-0.5839082469991531
168,h4_level,,1.0,1.0,2.0,255,1556,0.2,0.5417480586914408,-1.401999764774059,-0.5839955996333603,-0.7215735830045495,29639.686734507406,-0.7036031326549259
168,h4_level,,1.0,1.0,3.0,344,1467,0.20348837209302326,0.5412465903606815,-1.298020086413235,-0.6743898063896927,-0.8049359647709551,21285.056317619295,-0.787149436823807
168,h4_level,,1.0,1.0,4.0,437,1374,0.2036613272311213,0.530304003283512,-1.2485174084291883,-0.7630505461224271,-0.8770616937842433,13611.329505188789,-0.8638867049481121
168,h4_level,,1.0,1.0,5.0,527,1284,0.19924098671726756,0.503233731017866,-1.214556488108218,-0.8268355654011096,-0.9220390220927918,8638.03413567012,-0.9136196586432987
168,h4_level,,1.0,1.0,6.0,606,1205,0.19966996699669967,0.4955437941100566,-1.114233099617558,-0.8683374383312107,-0.9476340272559495,5809.038121033242,-0.9419096187896676
168,h4_level,,1.0,1.0,8.0,756,1055,0.19576719576719576,0.46963328118647296,-0.9266214695044223,-0.9194786956273491,-0.9743615925216248,2889.675945444804,-0.971103240545552
168,h4_level,,1.0,1.0,12.0,985,826,0.2050761421319797,0.4319751660465404,-0.5867588215305478,-0.9605973547521558,-0.9909198469332485,1074.1986055174184,-0.9892580139448258
168,h4_level,,1.0,1.0,,1811,0,0.2473771397018222,0.24233585229467902,0.17381672192482606,-0.9992098258142951,-0.9999689374505067,3.8637279877763553,-0.9999613627201223
168,h4_level,,1.5,,1.0,106,1705,0.2830188679245283,0.5727712365615847,-1.5133042365994958,-0.28659964373550995,-0.3897951303151005,62971.8873902499,-0.37028112609750097
168,h4_level,,1.5,,2.0,185,1626,0.2918918918918919,0.6360201975933364,-1.1788765541904787,-0.3906809497471532,-0.514706827538558,50991.52452195398,-0.4900847547804602
168,h4_level,,1.5,,3.0,257,1554,0.29571984435797666,0.6217987023978555,-1.1603751688795796,-0.5061357582380799,-0.6423213256457392,38310.90133866192,-0.6168909866133808
168,h4_level,,1.5,,4.0,328,1483,0.2926829268292683,0.6111593698955259,-1.1344324841345863,-0.6047538298105843,-0.7411847621066997,28055.744474310985,-0.7194425552568902
168,h4_level,,1.5,,5.0,398,1413,0.2864321608040201,0.6029483303470086,-1.0944214094226736,-0.6833388951601727,-0.8124293659192786,20547.64680780825,-0.7945235319219175
168,h4_level,,1.5,,6.0,464,1347,0.28448275862068967,0.6006352280373459,-1.0414638431434091,-0.7443986977245365,-0.8625807940062753,15258.92059652949,-0.8474107940347051
168,h4_level,,1.5,,8.0,585,1226,0.27863247863247864,0.5807949384758072,-0.9620852509441989,-0.8339797783316417,-0.9265708951534495,8248.800913002846,-0.9175119908699716
168,h4_level,,1.5,,12.0,793,1018,0.28247162673392184,0.5314007362864035,-0.7640268266923946,-0.9253755892297514,-0.9770128426478579,2696.2181014242055,-0.9730378189857579
168,h4_level,,1.5,,,231,1580,0.09090909090909091,0.1809701741882873,-1.2168169387236152,-1.0,-1.1596873165495345,-19828.664681050286,-1.198286646810503
168,h4_level,,1.5,0.5,1.0,142,1669,0.19718309859154928,0.4904361409605671,-1.7057248830066645,-0.35878895974226155,-0.4773830695428575,53932.992226003655,-0.4606700777399635
168,h4_level,,1.5,0.5,2.0,240,1571,0.20833333333333334,0.5520072188746132,-1.362942134610258,-0.4602868697329635,-0.5930976686469615,42364.61903625074,-0.5763538096374926
168,h4_level,,1.5,0.5,3.0,331,1480,0.21148036253776434,0.5415977584573048,-1.2958973172876618,-0.5623292410362076,-0.6998757624635987,31512.96271165728,-0.6848703728834271
168,h4_level,,1.5,0.5,4.0,415,1396,0.21445783132530122,0.5461694187641323,-1.1737233200420119,-0.6304162539526024,-0.7652281862146687,24954.028756002088,-0.7504597124399791
168,h4_level,,1.5,0.5,5.0,507,1304,0.20907297830374755,0.5252158921702382,-1.195883167509768,-0.7133242228474292,-0.8376633496640512,17440.81332284587,-0.8255918667715413
168,h4_level,,1.5,0.5,6.0,591,1220,0.20812182741116753,0.5175094810453814,-1.119420367179991,-0.7661282257247495,-0.8792166835621231,13156.819366674508,-0.8684318063332549
168,h4_level,,1.5,0.5,8.0,744,1067,0.20161290322580644,0.48000002933292457,-1.0517914041366594,-0.8547488664181365,-0.9395258288854468,6677.903386784979,-0.9332209661321502
168,h4_level,,1.5,0.5,12.0,971,840,0.21009268795056643,0.44709593631011296,-0.8232135335131148,-0.9239030426352572,-0.9763511121556587,2714.9392593391995,-0.972850607406608
168,h4_level,,1.5,0.5,,1811,0,0.25124240750966315,0.23093682445413916,0.055563554234621906,-0.9938076031630733,-0.9993813723732089,73.96057907785976,-0.9992603942092214
168,h4_level,,1.5,1.0,1.0,120,1691,0.24166666666666667,0.520146591882446,-1.6945558760359831,-0.32912634932726625,-0.4419053438203504,57594.2205446396,-0.42405779455360404
168,h4_level,,1.5,1.0,2.0,207,1604,0.25120772946859904,0.5941402198834767,-1.2914401158666329,-0.42394107218222077,-0.5527006531889647,46999.374616961264,-0.5300062538303874
168,h4_level,,1.5,1.0,3.0,289,1522,0.2491349480968858,0.6033229003325759,-1.1417487496251963,-0.5138958624790054,-0.6504549254944454,37439.71285672487,-0.6256028714327513
168,h4_level,,1.5,1.0,4.0,365,1446,0.2493150684931507,0.5839231275167889,-1.1441123480876862,-0.6150744552102364,-0.750941927004665,26998.06128919695,-0.7300193871080305
168,h4_level,,1.5,1.0,5.0,445,1366,0.24269662921348314,0.5501832349257703,-1.1680475355649562,-0.7068880338129521,-0.8323431752893571,18366.165023413854,-0.8163383497658614
168,h4_level,,1.5,1.0,6.0,514,1297,0.24319066147859922,0.5425748747867135,-1.1154550237129617,-0.7622676738577673,-0.8763101672233382,13734.421788343623,-0.8626557821165638
168,h4_level,,1.5,1.0,8.0,644,1167,0.2375776397515528,0.5191982299827851,-1.036820338390791,-0.8460477369499164,-0.9341938359473148,7392.463073782169,-0.9260753692621784
168,h4_level,,1.5,1.0,12.0,861,950,0.24390243902439024,0.4884740041563075,-0.7971727100986243,-0.9227721514309538,-0.9758389608424126,2833.905477217944,-0.9716609452278205
168,h4_level,,1.5,1.0,,1811,0,0.2860298177802319,0.22453388304392707,0.09274675345012412,-0.998760805477946,-0.9999402108037114,7.424133302330761,-0.9999257586669766
168,h4_level,,2.0,,1.0,89,1722,0.34831460674157305,0.6742802213725947,-1.0949094308406129,-0.1683994913067769,-0.23704192502513366,78291.91345991247,-0.21708086540087534
168,h4_level,,2.0,,2.0,160,1651,0.3375,0.6686945699090419,-1.0790028033620878,-0.2930115173816784,-0.39729565806543643,62791.35438109062,-0.37208645618909375
168,h4_level,,2.0,,3.0,224,1587,0.3392857142857143,0.6745590212732304,-0.9980208305235331,-0.3848435952628986,-0.5075732884481402,52113.78131975669,-0.4788621868024331
168,h4_level,,2.0,,4.0,286,1525,0.3356643356643357,0.6588790105161054,-1.0115217394248004,-0.4826579168102112,-0.617077125509751,40939.515917775425,-0.5906048408222457
168,h4_level,,2.0,,5.0,347,1464,0.3314121037463977,0.6454261684278764,-1.0166611793882245,-0.5697942379805874,-0.7070636306844549,31595.789837059245,-0.6840421016294076
168,h4_level,,2.0,,6.0,406,1405,0.3251231527093596,0.6350628466497392,-1.0331441308910774,-0.6439877301897761,-0.7774788831567081,24267.18763531725,-0.7573281236468276
168,h4_level,,2.0,,8.0,517,1294,0.3152804642166344,0.6269989170343516,-0.9423666091782265,-0.7489463702061854,-0.8660177472698926,14939.3301830879,-0.8506066981691209
168,h4_level,,2.0,,12.0,719,1092,0.31154381084840055,0.5670378889954306,-0.8607420389407651,-0.8839504810338316,-0.9563161627008541,5100.0211771768945,-0.9489997882282311
168,h4_level,,2.0,,,234,1577,0.09829059829059829,0.15838045670674072,-1.114655939968164,-1.0,-1.235553559686314,-29286.32472358577,-1.2928632472358577
168,h4_level,,2.0,0.5,1.0,118,1693,0.2457627118644068,0.5472715010950726,-1.4939057515531031,-0.2373711176750316,-0.32719536422451856,69040.70360785844,-0.30959296392141566
168,h4_level,,2.0,0.5,2.0,211,1600,0.23696682464454977,0.5721517819216738,-1.308073784635138,-0.3601353727918095,-0.47858799732534496,54132.42502923148,-0.4586757497076852
168,h4_level,,2.0,0.5,3.0,291,1520,0.24054982817869416,0.5771472830772052,-1.2486463197728417,-0.46448161147332023,-0.5973830464188004,42420.208457067085,-0.5757979154293291
168,h4_level,,2.0,0.5,4.0,366,1445,0.24316939890710382,0.5732032913552841,-1.188381370177717,-0.5435275822140736,-0.6807321873157055,33984.10810328465,-0.6601589189671535
168,h4_level,,2.0,0.5,5.0,442,1369,0.2420814479638009,0.5668984768068709,-1.148453789677166,-0.6133095195203973,-0.7490948647391438,26944.591722611156,-0.7305540827738884
168,h4_level,,2.0,0.5,6.0,517,1294,0.2379110251450677,0.5496321340159509,-1.144290768642078,-0.6799066874999444,-0.8093274699983664,20704.431485856625,-0.7929556851414338
168,h4_level,,2.0,0.5,8.0,654,1157,0.2324159021406728,0.5314615286380866,-1.0796731942688458,-0.784062253038939,-0.8923518776111924,11925.771245953527,-0.8807422875404647
168,h4_level,,2.0,0.5,12.0,887,924,0.23111612175873733,0.4735875215504261,-0.9521686114550559,-0.8926999061066985,-0.9610168414926628,4479.106837186687,-0.9552089316281331
168,h4_level,,2.0,0.5,,1811,0,0.27553837658752073,0.25228408916643835,0.012126533473900879,-0.9900377298693448,-0.9987649950108112,148.86830506512365,-0.9985113169493488
168,h4_level,,2.0,1.0,1.0,97,1714,0.30927835051546393,0.5990676434955623,-1.363858205900339,-0.20541344763972014,-0.28586228858540574,73282.1497463976,-0.26717850253602404
168,h4_level,,2.0,1.0,2.0,171,1640,0.30409356725146197,0.640100245496376,-1.1597432225585125,-0.30989755357004456,-0.41808962031760866,60624.983638560014,-0.39375016361439985
168,h4_level,,2.0,1.0,3.0,240,1571,0.3,0.6526549270518961,-1.0532434995024602,-0.3966539300371551,-0.5212443437025842,50666.966256261934,-0.49333033743738064
168,h4_level,,2.0,1.0,4.0,309,1502,0.29449838187702265,0.6305019343689707,-1.0830146985453304,-0.4971508259304306,-0.6325579689512701,39284.40916203941,-0.6071559083796059
168,h4_level,,2.0,1.0,5.0,375,1436,0.2906666666666667,0.6080336576554609,-1.1156591522724504,-0.5867031702087904,-0.7236360976273943,29808.302049748374,-0.7019169795025162
168,h4_level,,2.0,1.0,6.0,439,1372,0.2847380410022779,0.5956318972588841,-1.1277089379745693,-0.6575526966974545,-0.7896861860969357,22935.91213583159,-0.7706408786416841
168,h4_level,,2.0,1.0,8.0,559,1252,0.27549194991055453,0.5766132437441274,-1.0504216034956189,-0.764696134028839,-0.878050228668529,13597.68075659114,-0.8640231924340886
168,h4_level,,2.0,1.0,12.0,776,1035,0.2757731958762887,0.5287418582167105,-0.9089316260061059,-0.8845023204962068,-0.9566175347404073,5064.836452597752,-0.9493516354740225
168,h4_level,,2.0,1.0,,1811,0,0.3219215902816124,0.22628148810391396,0.1120364487963035,-0.9978040885875653,-0.9998626505371693,17.076629936850114,-0.9998292337006315
168,h4_level,,3.0,,1.0,75,1736,0.41333333333333333,0.7234846420331941,-0.9452177441455081,-0.10358665347902651,-0.14848050781347388,86786.52311759978,-0.1321347688240022
168,h4_level,,3.0,,2.0,130,1681,0.4153846153846154,0.7400741835763484,-0.8422100685485321,-0.16962087205413157,-0.2380451630109408,78555.77349062753,-0.21444226509372466
168,h4_level,,3.0,,3.0,181,1630,0.4198895027624309,0.7348143550737013,-0.8162780730384184,-0.23581036788581722,-0.3246418016374122,70433.46948733363,-0.2956653051266638
168,h4_level,,3.0,,4.0,232,1579,0.41379310344827586,0.712520330612273,-0.8564851642027034,-0.3150505118793179,-0.42391811935324364,60551.56840425124,-0.3944843159574877
168,h4_level,,3.0,,5.0,286,1525,0.4020979020979021,0.6711059556781388,-0.9792216608835355,-0.41779588035547677,-0.5450429314819355,48139.197596771584,-0.5186080240322841
168,h4_level,,3.0,,6.0,340,1471,0.38823529411764707,0.6490247307385022,-1.0438950953872437,-0.5065674609091967,-0.6422163480047162,38163.76498354458,-0.6183623501645542
168,h4_level,,3.0,,8.0,438,1373,0.3721461187214612,0.6150187710608032,-1.0907006569427744,-0.6468047159239414,-0.7798513338859652,23859.573317223643,-0.7614042668277636
168,h4_level,,3.0,,12.0,615,1196,0.36260162601626017,0.5661154890556847,-1.1096250099521985,-0.8110443920068938,-0.9112497979358255,9960.523683518788,-0.9003947631648122
168,h4_level,,3.0,,,231,1580,0.09956709956709957,0.11070524728505995,-0.7267517664367933,-1.0,-1.358222704812583,-42161.82247004442,-1.421618224700444
168,h4_level,,3.0,0.5,1.0,88,1723,0.3409090909090909,0.6555848308283304,-1.14393537733539,-0.12391322844963193,-0.1763794967849488,83943.0694168357,-0.16056930583164297
168,h4_level,,3.0,0.5,2.0,158,1653,0.3227848101265823,0.6709048926357255,-1.0428719495421102,-0.20556255677339785,-0.2854720310258537,73666.17358222396,-0.2633382641777604
168,h4_level,,3.0,0.5,3.0,223,1588,0.3183856502242152,0.6448940207108039,-1.0981851525791078,-0.2951831985916573,-0.39949109679349804,62627.396266772455,-0.3737260373322755
168,h4_level,,3.0,0.5,4.0,286,1525,0.3146853146853147,0.6345329426455387,-1.0832270691046066,-0.3708148639308033,-0.4907626215613988,53525.58896646518,-0.46474411033534824
168,h4_level,,3.0,0.5,5.0,348,1463,0.3103448275862069,0.5974058916605345,-1.1831408364610805,-0.4662307583597761,-0.5989633215838026,42433.85858079857,-0.5756614141920142
168,h4_level,,3.0,0.5,6.0,411,1400,0.30170316301703165,0.5865659486379088,-1.2005988444747508,-0.5441367345095316,-0.6810897475926071,34017.24996613053,-0.6598275003386948
168,h4_level,,3.0,0.5,8.0,521,1290,0.29366602687140114,0.5640787371565424,-1.1857946888975541,-0.6583123705045395,-0.7901917176190283,22738.88906252344,-0.7726111093747656
168,h4_level,,3.0,0.5,12.0,719,1092,0.29207232267037553,0.5297400398076249,-1.1349111983356677,-0.8015052052209537,-0.9046688535749641,10699.109631964076,-0.8930089036803592
168,h4_level,,3.0,0.5,,1811,0,0.32302595251242405,0.27603922165783357,-0.07691518333912353,-0.9874320345584542,-0.998267874831343,203.86634592303665,-0.9979613365407697
168,h4_level,,3.0,1.0,1.0,79,1732,0.3924050632911392,0.6979545806285289,-1.05185200072906,-0.11461744311486044,-0.1636566084805252,85239.7810600644,-0.147602189399356
168,h4_level,,3.0,1.0,2.0,138,1673,0.38405797101449274,0.7191071415031401,-0.9181187317279194,-0.1840700520540246,-0.25722559407302636,76578.31560884575,-0.23421684391154252
168,h4_level,,3.0,1.0,3.0,191,1620,0.387434554973822,0.7132772096665432,-0.8946953751832217,-0.25491855402683694,-0.3490288034261303,67890.13596367507,-0.3210986403632493
168,h4_level,,3.0,1.0,4.0,244,1567,0.38524590163934425,0.6932446549613033,-0.9177264350345234,-0.3328862455613947,-0.44557616832309055,58275.105842665405,-0.4172489415733459
168,h4_level,,3.0,1.0,5.0,301,1510,0.37209302325581395,0.6453157672647205,-1.0643922825240208,-0.4406903601158523,-0.570794154844629,45414.44988848075,-0.5458555011151925
168,h4_level,,3.0,1.0,6.0,355,1456,0.36056338028169016,0.6269688310977903,-1.1176176423714097,-0.5242079607219432,-0.6606424950904203,36198.300259235984,-0.6380169974076402
168,h4_level,,3.0,1.0,8.0,455,1356,0.34725274725274724,0.6011374165386827,-1.1163763420537105,-0.6487858618622018,-0.7816425428267861,23665.44322411715,-0.7633455677588286
168,h4_level,,3.0,1.0,12.0,634,1177,0.3438485804416404,0.5713596120635613,-1.0816514913766395,-0.7980310262721587,-0.9022359273894811,10972.159363988727,-0.8902784063601127
168,h4_level,,3.0,1.0,,234,1577,0.09829059829059829,0.14777106540361037,-0.29679479982507756,-1.0,-1.017536010813564,-2063.9400150280385,-1.0206394001502803
168,atr,2.0,0.5,,1.0,229,1582,0.24890829694323144,0.4622284380869563,-2.531793282226684,-0.7003867262309837,-0.8313337326325726,18585.89964639303,-0.8141410035360697
168,atr,2.0,0.5,,2.0,391,1420,0.27877237851662406,0.5422226601208987,-2.2488072149501934,-0.8159763457158775,-0.916897625949459,9577.47349063406,-0.9042252650936594
168,atr,2.0,0.5,,3.0,527,1284,0.2922201138519924,0.584960909040639,-2.123410111683546,-0.8775766712177103,-0.9540243102590227,5510.294639586507,-0.9448970536041349
168,atr,2.0,0.5,,4.0,644,1167,0.2981366459627329,0.6057376806878407,-2.040036155091068,-0.9199151354684915,-0.9751781303957758,3029.2657378281647,-0.9697073426217183
168,atr,2.0,0.5,,5.0,775,1036,0.29935483870967744,0.6195468802633372,-2.057374502352255,-0.9512372348659195,-0.987924603220945,1466.260870129696,-0.985337391298703
168,atr,2.0,0.5,,6.0,901,910,0.29633740288568255,0.6085222511753033,-2.1197793971479775,-0.9725749444446993,-0.9947652958681585,633.7866941322018,-0.993662133058678
168,atr,2.0,0.5,,8.0,1131,680,0.2891246684350133,0.5931119507614938,-2.25758195252173,-0.9922802852854566,-0.9991695963841017,102.35377337316133,-0.9989764622662684
168,atr,2.0,0.5,,12.0,1414,397,0.29066478076379065,0.626997991240573,-2.270223500822416,-0.9981287530156195,-0.9998939789436736,14.071853736693503,-0.999859281462633
168,atr,2.0,0.5,,,1811,0,0.3014908890115958,0.6506844509477977,-2.081897117428589,-0.9998112296676214,-0.9999962109177063,0.5120744582421686,-0.9999948792554175
168,atr,2.0,0.5,0.5,1.0,321,1490,0.1838006230529595,0.40579439774767195,-2.938979461334946,-0.8196646892474239,-0.9193057067388987,8891.237937781336,-0.9110876206221866
168,atr,2.0,0.5,0.5,2.0,521,1290,0.2053742802303263,0.4449110938596757,-2.782105305734682,-0.9008188958548681,-0.966136687008508,3767.0424667535062,-0.962329575332465
168,atr,2.0,0.5,0.5,3.0,685,1126,0.2116788321167883,0.46394464690001624,-2.666422253061989,-0.9400681127649609,-0.9837073910812913,1831.6721636781588,-0.9816832783632184
